"Entry ID","Chain ID","Ligand ID","Ligand Formula","Ligand MW","Ligand Name","InChI","InChI Key","Ligand SMILES","Ligand of Interest",
,"A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
,"A","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]",
,"A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
"6OGL","A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","OCCO",
,"A","JDV","C33 H41 F N4 O7 S2",688.83,"(3S,3aR,5R,7aS,8S)-hexahydro-4H-3,5-methanofuro[2,3-b]pyran-8-yl [(2S,3R)-4-[{[2-(cyclopropylamino)-1,3-benzothiazol-6-yl]sulfonyl}(2-methylpropyl)amino]-1-(4-fluorophenyl)-3-hydroxybutan-2-yl]carbamate","InChI=1S/C33H41FN4O7S2/c1-18(2)14-38(47(41,42)23-9-10-26-29(13-23)46-32(36-26)35-22-7-8-22)15-28(39)27(11-19-3-5-21(34)6-4-19)37-33(40)45-30-20-12-24-25(30)17-44-31(24)43-16-20/h3-6,9-10,13,18,20,22,24-25,27-28,30-31,39H,7-8,11-12,14-17H2,1-2H3,(H,35,36)(H,37,40)/t20-,24-,25-,27+,28-,30+,31+/m1/s1","VBIMXFCGAZTEQB-LZEUUTFHSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccc(F)cc1)NC(=O)O[CH]2[CH]3CO[CH]4OC[CH]2[CH]4C3)[S](=O)(=O)c5ccc6nc(NC7CC7)sc6c5",SUBJECT_OF_INVESTIGATION,
"6OGT","A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","JDY","C33 H41 F N4 O7 S2",688.83,"(3S,3aR,5R,7aS,8S)-hexahydro-4H-3,5-methanofuro[2,3-b]pyran-8-yl [(2S,3R)-4-[{[2-(cyclopropylamino)-1,3-benzothiazol-6-yl]sulfonyl}(2-methylpropyl)amino]-1-(3-fluorophenyl)-3-hydroxybutan-2-yl]carbamate","InChI=1S/C33H41FN4O7S2/c1-18(2)14-38(47(41,42)23-8-9-26-29(13-23)46-32(36-26)35-22-6-7-22)15-28(39)27(11-19-4-3-5-21(34)10-19)37-33(40)45-30-20-12-24-25(30)17-44-31(24)43-16-20/h3-5,8-10,13,18,20,22,24-25,27-28,30-31,39H,6-7,11-12,14-17H2,1-2H3,(H,35,36)(H,37,40)/t20-,24-,25-,27+,28-,30+,31+/m1/s1","JQZKWUOMGKUWLH-LZEUUTFHSA-N","CC(C)CN(C[CH](O)[CH](Cc1cccc(F)c1)NC(=O)O[CH]2[CH]3CO[CH]4OC[CH]2[CH]4C3)[S](=O)(=O)c5ccc6nc(NC7CC7)sc6c5",SUBJECT_OF_INVESTIGATION,
,"A","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","OCCO",
"4DFG","A, B","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]",
,"A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]",
,"B","0JV","C31 H43 N3 O9 S",633.753,"methyl N-[(3S,3aR,5R,6aR)-5-[[(2S,3R)-4-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-3-oxidanyl-1-phenyl-butan-2-yl]carbamoyloxy]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]furan-3-yl]carbamate","InChI=1S/C31H43N3O9S/c1-20(2)17-34(44(38,39)24-12-10-22(40-3)11-13-24)18-28(35)26(14-21-8-6-5-7-9-21)32-31(37)43-23-15-25-27(33-30(36)41-4)19-42-29(25)16-23/h5-13,20,23,25-29,35H,14-19H2,1-4H3,(H,32,37)(H,33,36)/t23-,25-,26+,27-,28-,29-/m1/s1","XXQYXAWGNBWMGJ-YZGPKJBYSA-N","COC(=O)N[CH]1CO[CH]2C[CH](C[CH]12)OC(=O)N[CH](Cc3ccccc3)[CH](O)CN(CC(C)C)[S](=O)(=O)c4ccc(OC)cc4",
"1NPW","A","LGZ","C36 H39 N3 O7",625.711,"CARBAMIC ACID 1-{5-BENZYL-5-[2-HYDROXY-4-PHENYL-3-(TETRAHYDRO-FURAN-
3-YLOXYCARBONYLAMINO)-BUTYL]-4-OXO-4,5-DIHYDRO-1H-PYRROL-3-YL}- INDAN-2-YL ESTER","InChI=1S/C36H39N3O7/c37-34(42)46-31-18-25-13-7-8-14-27(25)32(31)28-21-38-36(33(28)41,19-24-11-5-2-6-12-24)20-30(40)29(17-23-9-3-1-4-10-23)39-35(43)45-26-15-16-44-22-26/h1-14,21,26,29-32,38,40H,15-20,22H2,(H2,37,42)(H,39,43)/t26-,29+,30+,31-,32-,36+/m1/s1","LIIUTXFOEDWJEK-HQJNJJHVSA-N","NC(=O)O[CH]1Cc2ccccc2[CH]1C3=CN[C](C[CH](O)[CH](Cc4ccccc4)NC(=O)O[CH]5CCOC5)(Cc6ccccc6)C3=O",
"1NPV","A","L27","C35 H37 N3 O6",595.685,"{1-BENZYL-3-[2-BENZYL-3-OXO-4-(1-OXO-1,2,3,4-TETRAHYDRO- ISOQUINOLIN-4-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL]-2-
HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER","InChI=1S/C35H37N3O6/c39-31(30(17-23-9-3-1-4-10-23)38-34(42)44-25-15-16-43-22-25)19-35(18-24-11-5-2-6-12-24)32(40)29(21-37-35)28-20-36-33(41)27-14-8-7-13-26(27)28/h1-14,21,25,28,30-31,37,39H,15-20,22H2,(H,36,41)(H,38,42)/t25-,28+,30-,31-,35-/m0/s1","BFWPVLSACSESSM-VHGZSVTHSA-N","O[CH](C[C]1(Cc2ccccc2)NC=C([CH]3CNC(=O)c4ccccc34)C1=O)[CH](Cc5ccccc5)NC(=O)O[CH]6CCOC6",
"6DA2","A","HEM","C34 H32 Fe N4 O4",616.487,"PROTOPORPHYRIN IX CONTAINING FE","InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;","KABFMIBPWCXCRK-RGGAHWMASA-L","CC1=C(CCC(O)=O)C2=Cc3n4[Fe]5|6|N2=C1C=c7n5c(=CC8=N|6C(=Cc4c(C)c3CCC(O)=O)C(=C8C=C)C)c(C)c7C=C",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","G0D","C29 H35 N3 O3 S",505.672,"tert-butyl [(2R)-1-{[(2R)-1-oxo-3-phenyl-1-{[(pyridin-3-yl)methyl]amino}propan-2-yl]sulfanyl}-3-phenylpropan-2-yl]carbamate","InChI=1S/C29H35N3O3S/c1-29(2,3)35-28(34)32-25(17-22-11-6-4-7-12-22)21-36-26(18-23-13-8-5-9-14-23)27(33)31-20-24-15-10-16-30-19-24/h4-16,19,25-26H,17-18,20-21H2,1-3H3,(H,31,33)(H,32,34)/t25-,26-/m1/s1","DPUYQVBTNSUNNA-CLJLJLNGSA-N","CC(C)(C)OC(=O)N[CH](CS[CH](Cc1ccccc1)C(=O)NCc2cccnc2)Cc3ccccc3",
"6DAL","A","HEM","C34 H32 Fe N4 O4",616.487,"PROTOPORPHYRIN IX CONTAINING FE","InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;","KABFMIBPWCXCRK-RGGAHWMASA-L","CC1=C(CCC(O)=O)C2=Cc3n4[Fe]5|6|N2=C1C=c7n5c(=CC8=N|6C(=Cc4c(C)c3CCC(O)=O)C(=C8C=C)C)c(C)c7C=C",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","G1D","C30 H38 N4 O3",502.648,"Nalpha-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-phenylpropyl}-N-[2-(pyridin-3-yl)ethyl]-D-phenylalaninamide","InChI=1S/C30H38N4O3/c1-30(2,3)37-29(36)34-26(19-23-11-6-4-7-12-23)22-33-27(20-24-13-8-5-9-14-24)28(35)32-18-16-25-15-10-17-31-21-25/h4-15,17,21,26-27,33H,16,18-20,22H2,1-3H3,(H,32,35)(H,34,36)/t26-,27+/m0/s1","YWYQRVKPXANWKY-RRPNLBNLSA-N","CC(C)(C)OC(=O)N[CH](CN[CH](Cc1ccccc1)C(=O)NCCc2cccnc2)Cc3ccccc3",
"6DAJ","A","HEM","C34 H32 Fe N4 O4",616.487,"PROTOPORPHYRIN IX CONTAINING FE","InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;","KABFMIBPWCXCRK-RGGAHWMASA-L","CC1=C(CCC(O)=O)C2=Cc3n4[Fe]5|6|N2=C1C=c7n5c(=CC8=N|6C(=Cc4c(C)c3CCC(O)=O)C(=C8C=C)C)c(C)c7C=C",
,"A","FZV","C30 H37 N3 O3 S",519.698,"tert-butyl [(2S)-1-{[(2R)-1-oxo-3-phenyl-1-{[2-(pyridin-3-yl)ethyl]amino}propan-2-yl]sulfanyl}-3-phenylpropan-2-yl]carbamate","InChI=1S/C30H37N3O3S/c1-30(2,3)36-29(35)33-26(19-23-11-6-4-7-12-23)22-37-27(20-24-13-8-5-9-14-24)28(34)32-18-16-25-15-10-17-31-21-25/h4-15,17,21,26-27H,16,18-20,22H2,1-3H3,(H,32,34)(H,33,35)/t26-,27+/m0/s1","WMAJRQYZQMKYGY-RRPNLBNLSA-N","CC(C)(C)OC(=O)N[CH](CS[CH](Cc1ccccc1)C(=O)NCCc2cccnc2)Cc3ccccc3",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","GLN","C5 H10 N2 O3",146.144,"GLUTAMINE","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1","ZDXPYRJPNDTMRX-VKHMYHEASA-N","N[CH](CCC(N)=O)C(O)=O",
"6DAB","A","HEM","C34 H32 Fe N4 O4",616.487,"PROTOPORPHYRIN IX CONTAINING FE","InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;","KABFMIBPWCXCRK-RGGAHWMASA-L","CC1=C(CCC(O)=O)C2=Cc3n4[Fe]5|6|N2=C1C=c7n5c(=CC8=N|6C(=Cc4c(C)c3CCC(O)=O)C(=C8C=C)C)c(C)c7C=C",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","G0V","C30 H37 N3 O3 S",519.698,"tert-butyl [(2R)-1-{[(2R)-1-oxo-3-phenyl-1-{[2-(pyridin-3-yl)ethyl]amino}propan-2-yl]sulfanyl}-3-phenylpropan-2-yl]carbamate","InChI=1S/C30H37N3O3S/c1-30(2,3)36-29(35)33-26(19-23-11-6-4-7-12-23)22-37-27(20-24-13-8-5-9-14-24)28(34)32-18-16-25-15-10-17-31-21-25/h4-15,17,21,26-27H,16,18-20,22H2,1-3H3,(H,32,34)(H,33,35)/t26-,27-/m1/s1","WMAJRQYZQMKYGY-KAYWLYCHSA-N","CC(C)(C)OC(=O)N[CH](CS[CH](Cc1ccccc1)C(=O)NCCc2cccnc2)Cc3ccccc3",
"4YOB",
"3UF3","A, B","Y1","Y",88.906,"YTTRIUM ION","InChI=1S/Y/q+2","KAJPZYFHSCFBCI-UHFFFAOYSA-N","[Y++]",
,"B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
"2QHZ","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","MZ2","C26 H24 F6 N2 O4 S2",606.6,"(2E)-N-[(1S,2R)-1-BENZYL-2-HYDROXY-3-{(2-THIENYLMETHYL)[(2,4,5-TRIFLUOROPHENYL)SULFONYL]AMINO}PROPYL]-4,4,4-TRIFLUORO-3-METHYLBUT-2-ENAMIDE","InChI=1S/C26H24F6N2O4S2/c1-16(26(30,31)32)10-25(36)33-22(11-17-6-3-2-4-7-17)23(35)15-34(14-18-8-5-9-39-18)40(37,38)24-13-20(28)19(27)12-21(24)29/h2-10,12-13,22-23,35H,11,14-15H2,1H3,(H,33,36)/b16-10+/t22-,23+/m0/s1","ZDEYHQOBNVRHPY-POAKBVNNSA-N","CC(=CC(=O)N[CH](Cc1ccccc1)[CH](O)CN(Cc2sccc2)[S](=O)(=O)c3cc(F)c(F)cc3F)C(F)(F)F",
"2QHY","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A, B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
,"A","MZ1","C26 H28 F3 N3 O5 S2",583.643,"N~2~-ACETYL-N-[(1S,2R)-1-BENZYL-2-HYDROXY-3-{(2-THIENYLMETHYL)[(2,4,5-TRIFLUOROPHENYL)SULFONYL]AMINO}PROPYL]-L-ALANINAMIDE","InChI=1S/C26H28F3N3O5S2/c1-16(30-17(2)33)26(35)31-23(11-18-7-4-3-5-8-18)24(34)15-32(14-19-9-6-10-38-19)39(36,37)25-13-21(28)20(27)12-22(25)29/h3-10,12-13,16,23-24,34H,11,14-15H2,1-2H3,(H,30,33)(H,31,35)/t16-,23-,24+/m0/s1","SQOYURLVDZJWFJ-VVMYJBMMSA-N","C[CH](NC(C)=O)C(=O)N[CH](Cc1ccccc1)[CH](O)CN(Cc2sccc2)[S](=O)(=O)c3cc(F)c(F)cc3F",
"2QI1","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","MZ4","C29 H30 N2 O7 S2",582.688,"N-[(1S,2R)-1-BENZYL-2-HYDROXY-3-{[(3-METHOXYPHENYL)SULFONYL](2-THIENYLMETHYL)AMINO}PROPYL]-3,4-DIHYDROXYBENZAMIDE","InChI=1S/C29H30N2O7S2/c1-38-22-9-5-11-24(17-22)40(36,37)31(18-23-10-6-14-39-23)19-28(34)25(15-20-7-3-2-4-8-20)30-29(35)21-12-13-26(32)27(33)16-21/h2-14,16-17,25,28,32-34H,15,18-19H2,1H3,(H,30,35)/t25-,28+/m0/s1","VEWOLYUNGFMYJI-LBNVMWSVSA-N","COc1cccc(c1)[S](=O)(=O)N(C[CH](O)[CH](Cc2ccccc2)NC(=O)c3ccc(O)c(O)c3)Cc4sccc4",
"2QI0","A","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"B","MZ3","C30 H31 F N2 O5 S2",582.706,"N-[(1S,2R)-1-BENZYL-2-HYDROXY-3-{[(3-METHOXYPHENYL)SULFONYL](2-THIENYLMETHYL)AMINO}PROPYL]-3-FLUORO-2-METHYLBENZAMIDE","InChI=1S/C30H31FN2O5S2/c1-21-26(14-7-15-27(21)31)30(35)32-28(17-22-9-4-3-5-10-22)29(34)20-33(19-24-12-8-16-39-24)40(36,37)25-13-6-11-23(18-25)38-2/h3-16,18,28-29,34H,17,19-20H2,1-2H3,(H,32,35)/t28-,29+/m0/s1","AXUYLLZCOSCKTG-URLMMPGGSA-N","COc1cccc(c1)[S](=O)(=O)N(C[CH](O)[CH](Cc2ccccc2)NC(=O)c3cccc(F)c3C)Cc4sccc4",
"2QI7","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
,"B","MZ9","C28 H40 N2 O6 S",532.692,"N-[(1S,2R)-1-BENZYL-2-HYDROXY-3-{[(4-METHOXYPHENYL)SULFONYL][(2S)-2-METHYLBUTYL]AMINO}PROPYL]-4-OXOHEXANAMIDE","InChI=1S/C28H40N2O6S/c1-5-21(3)19-30(37(34,35)25-15-13-24(36-4)14-16-25)20-27(32)26(18-22-10-8-7-9-11-22)29-28(33)17-12-23(31)6-2/h7-11,13-16,21,26-27,32H,5-6,12,17-20H2,1-4H3,(H,29,33)/t21-,26-,27+/m0/s1","JJMPZKDTRWEIEO-NJTBCWBZSA-N","CC[CH](C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)CCC(=O)CC)[S](=O)(=O)c2ccc(OC)cc2",
"2QI6","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","MZ8","C28 H31 N3 O5 S2",553.693,"N-{(1S,2R)-3-[(1,3-BENZOTHIAZOL-6-YLSULFONYL)(ISOBUTYL)AMINO]-1-BENZYL-2-HYDROXYPROPYL}-3-HYDROXYBENZAMIDE","InChI=1S/C28H31N3O5S2/c1-19(2)16-31(38(35,36)23-11-12-24-27(15-23)37-18-29-24)17-26(33)25(13-20-7-4-3-5-8-20)30-28(34)21-9-6-10-22(32)14-21/h3-12,14-15,18-19,25-26,32-33H,13,16-17H2,1-2H3,(H,30,34)/t25-,26+/m0/s1","MQZZULHKSPXDHA-IZZNHLLZSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)c2cccc(O)c2)[S](=O)(=O)c3ccc4ncsc4c3",
"2QI5","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"B","MZ7","C29 H40 N4 O5 S2",588.782,"N~2~-ACETYL-N-{(1S,2R)-3-[(1,3-BENZOTHIAZOL-6-YLSULFONYL)(PENTYL)AMINO]-1-BENZYL-2-HYDROXYPROPYL}-L-VALINAMIDE","InChI=1S/C29H40N4O5S2/c1-5-6-10-15-33(40(37,38)23-13-14-24-27(17-23)39-19-30-24)18-26(35)25(16-22-11-8-7-9-12-22)32-29(36)28(20(2)3)31-21(4)34/h7-9,11-14,17,19-20,25-26,28,35H,5-6,10,15-16,18H2,1-4H3,(H,31,34)(H,32,36)/t25-,26+,28-/m0/s1","KSHUKVXBNWNYNR-REUBFRLUSA-N","CCCCCN(C[CH](O)[CH](Cc1ccccc1)NC(=O)[CH](NC(C)=O)C(C)C)[S](=O)(=O)c2ccc3ncsc3c2",
"2QI4","A","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"A","MZ6","C29 H33 N3 O5 S2",567.719,"N-[(1S,2R)-3-{(1,3-BENZOTHIAZOL-6-YLSULFONYL)[(2S)-2-METHYLBUTYL]AMINO}-1-BENZYL-2-HYDROXYPROPYL]-3-HYDROXYBENZAMIDE","InChI=1S/C29H33N3O5S2/c1-3-20(2)17-32(39(36,37)24-12-13-25-28(16-24)38-19-30-25)18-27(34)26(14-21-8-5-4-6-9-21)31-29(35)22-10-7-11-23(33)15-22/h4-13,15-16,19-20,26-27,33-34H,3,14,17-18H2,1-2H3,(H,31,35)/t20-,26-,27+/m0/s1","OIOKJSPMDFSKEA-SQMFLSJESA-N","CC[CH](C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)c2cccc(O)c2)[S](=O)(=O)c3ccc4ncsc4c3",
,"B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC([O-])=O",
"2QI3","A, B","PO4","O4 P",94.971,"PHOSPHATE ION","InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3","NBIIXXVUZAFLBC-UHFFFAOYSA-K","[O-][P]([O-])([O-])=O",
,"B","MZ5","C27 H37 N3 O5 S2",547.73,"(2S)-N-[(1S,2R)-3-{(1,3-BENZOTHIAZOL-6-YLSULFONYL)[(2S)-2-METHYLBUTYL]AMINO}-1-BENZYL-2-HYDROXYPROPYL]-2-HYDROXY-3-METHYLBUTANAMIDE","InChI=1S/C27H37N3O5S2/c1-5-19(4)15-30(37(34,35)21-11-12-22-25(14-21)36-17-28-22)16-24(31)23(13-20-9-7-6-8-10-20)29-27(33)26(32)18(2)3/h6-12,14,17-19,23-24,26,31-32H,5,13,15-16H2,1-4H3,(H,29,33)/t19-,23-,24+,26-/m0/s1","FGPQFSNHIAFDDH-VSTDWJMWSA-N","CC[CH](C)CN(C[CH](O)[CH](Cc1ccccc1)NC(=O)[CH](O)C(C)C)[S](=O)(=O)c2ccc3ncsc3c2",
"4FE6","A","0TQ","C32 H42 N4 O8 S",642.763,"(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl {(2S,3R)-3-hydroxy-4-[({(3Z)-3-[1-(methylamino)ethylidene]-2-oxo-2,3-dihydro-1H-indol-5-yl}sulfonyl)(2-methylpropyl)amino]-1-phenylbutan-2-yl}carbamate","InChI=1S/C32H42N4O8S/c1-19(2)16-36(45(40,41)22-10-11-25-24(15-22)29(20(3)33-4)30(38)34-25)17-27(37)26(14-21-8-6-5-7-9-21)35-32(39)44-28-18-43-31-23(28)12-13-42-31/h5-11,15,19,23,26-28,31,33,37H,12-14,16-18H2,1-4H3,(H,34,38)(H,35,39)/b29-20-/t23-,26-,27+,28-,31+/m0/s1","CJXWCYBPIXFWOP-PEXZKGFOSA-N","CNC(C)=C1C(=O)Nc2ccc(cc12)[S](=O)(=O)N(CC(C)C)C[CH](O)[CH](Cc3ccccc3)NC(=O)O[CH]4CO[CH]5OCC[CH]45",
"6OGQ","A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
,"A","PEG","C4 H10 O3",106.12,"DI(HYDROXYETHYL)ETHER","InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2","MTHSVFCYNBDYFN-UHFFFAOYSA-N","OCCOCCO",
,"A","JDV","C33 H41 F N4 O7 S2",688.83,"(3S,3aR,5R,7aS,8S)-hexahydro-4H-3,5-methanofuro[2,3-b]pyran-8-yl [(2S,3R)-4-[{[2-(cyclopropylamino)-1,3-benzothiazol-6-yl]sulfonyl}(2-methylpropyl)amino]-1-(4-fluorophenyl)-3-hydroxybutan-2-yl]carbamate","InChI=1S/C33H41FN4O7S2/c1-18(2)14-38(47(41,42)23-9-10-26-29(13-23)46-32(36-26)35-22-7-8-22)15-28(39)27(11-19-3-5-21(34)6-4-19)37-33(40)45-30-20-12-24-25(30)17-44-31(24)43-16-20/h3-6,9-10,13,18,20,22,24-25,27-28,30-31,39H,7-8,11-12,14-17H2,1-2H3,(H,35,36)(H,37,40)/t20-,24-,25-,27+,28-,30+,31+/m1/s1","VBIMXFCGAZTEQB-LZEUUTFHSA-N","CC(C)CN(C[CH](O)[CH](Cc1ccc(F)cc1)NC(=O)O[CH]2[CH]3CO[CH]4OC[CH]2[CH]4C3)[S](=O)(=O)c5ccc6nc(NC7CC7)sc6c5",SUBJECT_OF_INVESTIGATION,
,"A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-][S]([O-])(=O)=O",
"6OGS","A","PEG","C4 H10 O3",106.12,"DI(HYDROXYETHYL)ETHER","InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2","MTHSVFCYNBDYFN-UHFFFAOYSA-N","OCCOCCO",
,"A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","OCC(O)CO",
